gene_symbol,audit_score_median,audit_score_lo95,audit_score_hi95,uncertainty_width,rank_median,rank_lo95,rank_hi95,confidence_class,is_hk,is_plasma_hi,leakage_mult,max_I2_meta,rna_pattern_rho,rna_cohort_agreement
AARS1,0.265653215362994,0.112906764881188,0.32564346074124,0.212736695860051,3323.5,2371,5706,low,FALSE,FALSE,1,88.588782918346,0.998808657444992,0.25
AARS2,0.54899698929323,0.487722386797808,0.593981993995425,0.106259607197617,419.5,331.475,570.575,high_uncertain,FALSE,FALSE,1,25.0298544453103,0.94425101638214,0.75
AASDH,0.0378214168567469,0.0149767180658678,0.0886777454103339,0.0737010273444661,8188,6380.8,9590.2,low,FALSE,FALSE,1,90.2186356127822,0.825260485815364,0.75
AASS,0.39531674084535,0.160828780745113,0.560598732036335,0.399769951291222,1578.5,379.475,4716.25,high_uncertain,FALSE,FALSE,1,84.5551608124186,0.987344907580993,0.75
AATK,0.138322085711983,0.12092039090256,0.335223086107476,0.214302695204917,4938,2306,5407.25,low,FALSE,FALSE,1,94.3732651818437,0.992956967573838,1
ABAT,0.0560969954570463,0.043371851084073,0.14198814419972,0.0986162931156473,7502.5,4884.9,7938.05,low,FALSE,FALSE,1,97.6234858861023,0.955994963920815,0.25
ABCA1,0.119088301002918,0.0678454567376714,0.137965740926584,0.0701202841889128,5519,5005,7104.125,low,FALSE,FALSE,1,0.00888818399450324,0.703554685783285,1
ABCA10,0.30198270086527,0.129962350642234,0.456131397657357,0.326169047015123,2681,866.6,5216.25,low,FALSE,FALSE,1,77.5937764428175,0.980492998619648,0.75
ABCA12,0.373310790644537,0.249622582776531,0.441646052194585,0.192023469418053,1842.5,1116.125,3609.675,low,FALSE,FALSE,1,62.5713456867292,0.992196614186832,0.25
ABCA13,0.400365712506873,0.260462918480542,0.461829684382869,0.201366765902327,1537.5,823.475,3367.025,low,FALSE,FALSE,1,66.7476715799671,0.963797062737357,0.75
ABCA2,0.0320171939253856,0.01291858554941,0.0863823372472375,0.0734637516978275,8602.5,6533.85,9678.15,low,FALSE,FALSE,1,92.7237528963277,0.950902280113605,0.75
ABCA3,0.0250306628047312,0.00749196818530734,0.0763354205525306,0.0688434523672233,9041,6856.55,9865.625,low,FALSE,FALSE,1,92.5727639512804,0.989821192696743,0.5
ABCA4,0.0161534065535955,0.00253490561427045,0.0595918738736891,0.0570569682594186,9528.5,7335.325,10023.05,low,FALSE,FALSE,1,92.510091596265,0.96664848454333,0.25
ABCA5,0.0249099927169477,0.00610839832342558,0.0749317389332115,0.068823340609786,9015,6885,9927.05,low,FALSE,FALSE,1,94.2079768434116,0.938194967818997,0.5
ABCA8,0.594353380971747,0.402114677192787,0.678635250313979,0.276520573121192,288.5,104.475,1417.525,high_uncertain,FALSE,FALSE,1,68.2589163019299,0.985788356546359,0.75
ABCB1,0.0423074018777615,0.0235048362942162,0.110735534331129,0.0872306980369132,7987.5,5782.475,9106.4,low,FALSE,FALSE,1,91.3843877851475,0.950505070295204,0.25
ABCB10,0.100601415716243,0.0349543984026791,0.138889994572014,0.103935596169335,6059,4961.475,8388.7,low,FALSE,FALSE,1,87.0780335374002,0.929533612322419,0.75
ABCB11,0.0361876852402072,0.0127142786399152,0.0859082022969689,0.0731939236570537,8285,6516.75,9693.1,low,FALSE,FALSE,1,90.6395219121362,0.692844952756972,0.75
ABCB4,0.0655699153405737,0.0216827850985147,0.114132696059664,0.0924499109611493,7162.5,5689.65,9198.95,low,FALSE,FALSE,1,77.8194640850229,0.785684463075614,0.75
ABCB5,0.397168386863584,0.347950555872239,0.445905624473045,0.0979550686008061,1569.5,978.425,2083.025,medium,FALSE,FALSE,1,13.4163346463337,0.962505746806365,0.5
ABCB7,0.282645380175809,0.245079420307851,0.337822593198576,0.0927431728907246,3043,2223.85,3622.15,low,FALSE,FALSE,1,0.0644503824933879,0.999231078919982,0.25
ABCB8,0.0905531438886085,0.0321769652811029,0.131082755337599,0.098905790056496,6349.5,5088.55,8604.525,low,FALSE,FALSE,1,81.9168305341642,0.98676722205784,0.5
ABCC10,0.0674698138431401,0.0212679809322171,0.116172908472334,0.0949049275401172,7111,5654.8,9223.7,low,FALSE,FALSE,1,0.0446273287041399,0.945520387885874,0.5
ABCC2,0.132786450527302,0.114176296872935,0.319940009609792,0.205763712736856,5066.5,2426.95,5649.15,low,FALSE,FALSE,1,96.8395719699279,0.999445490732781,0.75
ABCC4,0.100463985892006,0.0361256758027568,0.142233822966081,0.106108147163324,6069,4911.7,8306.925,low,FALSE,FALSE,1,86.0494883526419,0.938665695009622,0.75
ABCC5,0.01055985530933,0.000538091681146313,0.0507730734654162,0.0502349817842698,9765.5,7693.9,10070,low,FALSE,FALSE,1,82.8710654708486,0.716323445873904,0
ABCC6,0.124745681566353,0.107698768724253,0.308532559006751,0.200833790282498,5305.5,2590.75,5846.575,low,FALSE,FALSE,1,96.1164137626627,0.998187177205228,0.5
ABCC8,0.0147790387935609,0.00234584583550638,0.0514423765696288,0.0490965307341224,9594,7664.825,10027.625,low,FALSE,FALSE,1,96.3320177025265,0.816985044471485,0.25
ABCC9,0.0400684175742665,0.022384323390901,0.095070635418427,0.072686312027526,8073.5,6227.425,9196.6,low,FALSE,FALSE,1,90.2747413725865,0.973312978032662,1
ABCD1,0.39733389322981,0.297401252257013,0.452301839461109,0.154900587204097,1553.5,918.375,2844.875,low,FALSE,FALSE,1,55.0019325397882,0.976146202021072,0.5
ABCD2,0.0926352489084543,0.0429520551016233,0.128349319733424,0.0853972646318009,6283,5225.575,7955.525,low,FALSE,FALSE,1,39.6975240827037,0.934426966347285,0.75
ABCD3,0.171094667503141,0.0686979075843567,0.228022211871003,0.159324304286647,4606.5,3909.85,7047.725,low,FALSE,FALSE,1,86.8094307846931,0.940772481162351,0.25
ABCD4,0.312066832397866,0.253305614624819,0.450194670905384,0.196889056280564,2571.5,931.85,3450.775,low,FALSE,FALSE,1,70.5520772132264,0.942535206110697,0.75
ABCE1,0.185318656619395,0.135333341184452,0.207116689775825,0.0717833485913738,4400,4128.375,5122.875,low,FALSE,FALSE,1,0,0.723375208743134,1
ABCF3,0.0519002900932096,0.0272199815623789,0.128532519164332,0.101312537601953,7645,5274.45,8916.925,low,FALSE,FALSE,1,90.9153584285253,0.946372613104321,0.5
ABCG2,0.138202854457262,0.12166125896177,0.330913981920546,0.209252722958776,4933,2306,5391.1,low,FALSE,FALSE,1,96.8851056305891,0.995376704655988,1
ABCG5,0.131030473777443,0.112384109002426,0.315726381491031,0.203342272488604,5147,2422.05,5743.825,low,FALSE,FALSE,1,98.0652162500965,0.997401139155653,0.75
ABCG8,0.109322423972177,0.0995761097873736,0.272068881836272,0.172492772048898,5825.5,3212.8,6049,low,FALSE,FALSE,1,96.5080293822348,0.996847750662831,0
ABHD1,0.0316444577774616,0.0132788473850593,0.0868189639085568,0.0735401165234975,8607.5,6460.375,9648.525,low,FALSE,FALSE,1,95.180286689168,0.936822388819696,0.75
ABHD10,0.100163763372657,0.0369669020505714,0.140174734557112,0.10320783250654,6073,4931.95,8274.075,low,FALSE,FALSE,1,86.5301366935874,0.739133829196834,0.75
ABHD12,0.396976177563583,0.166418862922623,0.463361420014984,0.296942557092362,1567,890.475,4641.525,low,FALSE,FALSE,1,88.2049497374518,0.951727815961752,0.5
ABHD12B,0.0185375021778421,0.00304404951625222,0.0616579577839913,0.0586139082677391,9399,7280.075,10013.05,low,FALSE,FALSE,1,89.7334866217883,0.600954914829143,0.25
ABHD14A,0.0212198163153138,0.00610997874606716,0.0673541486934282,0.061244169947361,9262.5,7100.925,9923.775,low,FALSE,FALSE,1,98.9101607974485,0.846700387346222,0.5
ABHD14B,0.267148739619708,0.107443692634335,0.338084114591543,0.230640421957208,3311,2329.2,5843.35,low,FALSE,FALSE,1,85.8098557262949,0.973326406249626,0.5
ABHD15,0.0224950709875955,0.00678351895318301,0.0724540596933417,0.0656705407401587,9186.5,7003.35,9903.525,low,FALSE,FALSE,1,97.0588396582368,0.802832326112227,0.5
ABHD16A,0.041809237316716,0.026668654792755,0.113760198118569,0.0870915433258142,7991.5,5675.775,8916.825,low,FALSE,FALSE,1,99.7944777429825,0.683432167795581,0.5
ABHD17A,0.0898146247123088,0.0403906753591487,0.129029125432264,0.088638450073115,6346,5231.075,8047.9,low,FALSE,FALSE,1,59.2203731213363,0.953190795312006,0.75
ABHD17B,0.528893737468663,0.361648255136248,0.622287800207741,0.260639545071493,467,278,1945.625,high_uncertain,FALSE,FALSE,1,68.4884381250351,0.954640719547184,0.5
ABHD17C,0.444063018782043,0.183553034542363,0.665068610652952,0.481515576110589,944,118.85,4402.675,high_uncertain,FALSE,FALSE,1,77.9579878888184,0.993548971819458,0.75
ABHD18,0.266659101125298,0.111351788120809,0.318763946746232,0.207412158625423,3294,2483.275,5805.15,low,FALSE,FALSE,1,89.6482919177155,0.944664414066314,0.75
ABHD2,0.0798702863601939,0.0289959615345982,0.127552381594342,0.0985564200597437,6728,5217,8780.35,low,FALSE,FALSE,1,86.4940981192652,0.970585021132133,0.5
ABHD5,0.0839259451754704,0.0667373027175665,0.208808147732454,0.142070845014888,6576,4073.9,7117.15,low,FALSE,FALSE,1,92.9802030511542,0.988276011565313,0.25
ABHD6,0.188642443601345,0.161552506476284,0.438307079877409,0.276754573401125,4416,1089.9,4706.05,low,FALSE,FALSE,1,89.3846535505247,0.962076540381154,0.25
ABHD8,0.0360313861426481,0.0136633465641871,0.0886941525928521,0.0750308060286649,8303,6417.9,9639.25,low,FALSE,FALSE,1,90.0194705125603,0.819546755669081,0.75
ABI3,0.25030292617844,0.100137350351579,0.369539518795271,0.269402168443692,3597.5,1876.425,6098.45,low,FALSE,FALSE,1,79.9134820551789,0.982725478960963,0.75
ABI3BP,0.275721512145868,0.223935893494623,0.328570580413413,0.10463468691879,3174,2314.225,3908.675,low,FALSE,FALSE,1,28.492205359784,0.940343357746577,0.5
ABL1,0.420918411449876,0.369446734207213,0.464841062239111,0.0953943280318975,1240.5,827.9,1911.15,medium,FALSE,FALSE,1,31.4889081270343,0.961317165250191,0.75
ABL2,0.516342238130751,0.346472741027999,0.584198874464532,0.237726133436534,497,343.95,2121.35,high_uncertain,FALSE,FALSE,1,65.0399467746596,0.942443887789745,0.5
ABLIM2,0.0818325615858501,0.0277887726260443,0.126546921029899,0.0987581484038543,6647,5317.55,8803.05,low,FALSE,FALSE,1,87.4673687856063,0.587310254232317,0.5
ABLIM3,0.597810413722531,0.543595169029668,0.654632909868173,0.111037740838504,293,152.475,425.525,stable_high,FALSE,FALSE,1,47.250417502528,0.952827595206227,0.5
ABO,0.0784851438243961,0.0568751598728005,0.191029210111684,0.134154050238883,6747,4340.175,7447.575,low,FALSE,FALSE,1,91.5614856542592,0.957254469639349,0.25
ABRA,0.22222859959761,0.200438312415462,0.277331324014403,0.0768930115989412,3939,3186.375,4146,low,FALSE,FALSE,1,41.166333290142,0.823470659078254,
ABTB1,0.0917946437292334,0.0339705709388967,0.127438064195104,0.0934674932562076,6320,5220,8421.15,low,FALSE,FALSE,1,2.24653423502744,0.987143601208636,0.75
ABTB2,0.556773687666302,0.49531849928604,0.601771500847139,0.1064530015611,401.5,306.475,564.1,high_uncertain,FALSE,FALSE,1,47.3359885692101,0.82514407086357,0.75
AC002094.3,0.0168883910293106,0.000816778429331922,0.0708941032191664,0.0700773247898345,9499.5,7009.475,10064,low,FALSE,FALSE,1,,0.676994986907116,
AC002310.4,0.349456139935261,0.323692156656113,0.40487747878057,0.0811853221244576,2119.5,1542.475,2298.1,medium,FALSE,FALSE,1,,0.967542906161032,
AC003002.1,0.357527735403073,0.33106669335592,0.403270549106793,0.0722038557508725,2035.5,1459.4,2227.05,medium,FALSE,FALSE,1,,0.991960828220184,
AC003002.3,0.0659644377823468,0.0592850126237921,0.167218528450214,0.107933515826422,7160,4655.85,7355.525,low,FALSE,FALSE,1,98.7808494552939,0.912085444269048,
AC004076.1,0.0062766232815135,0.000242704458618854,0.0286265452319986,0.0283838407733797,9921,8865.25,10077.525,low,FALSE,FALSE,1,97.8205509741856,0.821748795221641,
AC005041.1,0.0855749033033371,0.0723756327739451,0.211765655010757,0.139390022236812,6505,4058.725,6933.575,low,FALSE,FALSE,1,98.7833555378817,0.968618856823627,0.25
AC005520.1,0.0281530255029815,0.0121759413618246,0.0730504500834016,0.060874508721577,8813,6980.175,9715.3,low,FALSE,FALSE,1,99.5088661399721,0.978117073226542,0.75
AC005670.2,0.349389033067509,0.323627479065712,0.398223827022718,0.074596347957006,2117.5,1602.425,2302,medium,FALSE,FALSE,1,,0.965150865554635,
AC005697.1,0.00598102512805408,0.00017220662947124,0.0299118288240936,0.0297396221946223,9926,8713.625,10079,low,FALSE,FALSE,1,98.1901876212659,0.843292409434588,
AC005702.1,0.356979227535885,0.331305200792244,0.413137427630748,0.0818322268385036,2030.5,1387.275,2222.05,medium,FALSE,FALSE,1,,0.995631319226441,
AC005726.1,0.0541214080483868,0.0473560531873104,0.138704104641238,0.0913480514539274,7555.5,4959,7788.05,low,FALSE,FALSE,1,99.044605051624,0.973525856053641,
AC005833.1,0.108033916564694,0.0992420083301486,0.266683887067723,0.167441878737575,5876,3397.85,6056.525,low,FALSE,FALSE,1,99.62587948898,0.995896630250089,
AC005837.2,0.354183116828687,0.328848072060711,0.403076795186082,0.0742287231253709,2062,1538.475,2239.525,medium,FALSE,FALSE,1,,0.990514392157992,
AC006254.1,0.136357472960251,0.119494204890934,0.327311342160271,0.207817137269337,4981.5,2369.65,5462.25,low,FALSE,FALSE,1,97.4560891055062,0.975445916388871,1
AC006486.1,0.187410706101574,0.166323555119071,0.246211469090666,0.0798879139715951,4351.5,3637.425,4627.525,low,FALSE,FALSE,1,,0.955459868883306,
AC006538.2,0.345256621742091,0.320698462742996,0.397735692705997,0.0770372299630008,2163,1595.375,2341,medium,FALSE,FALSE,1,,0.954122273386246,
AC007998.2,0.232827424607671,0.212943954148541,0.290263486099879,0.0773195319513377,3836,2847.9,4004,low,FALSE,FALSE,1,,0.942145328265899,
AC008481.3,0.237672703715567,0.212008259317182,0.288935056591596,0.0769267972744138,3795,3019.075,4013.625,low,FALSE,FALSE,1,,0.824962119786932,
AC008687.4,0.132921504793456,0.110793410438643,0.32401088819742,0.213217477758778,5077,2383.225,5737.1,low,FALSE,FALSE,1,93.8280481858732,0.980686915621413,0.75
AC008758.1,0.215592702110649,0.192918626286652,0.271902368874277,0.0789837425876251,4018.5,3301.95,4209.15,low,FALSE,FALSE,1,,0.917904311770398,
AC008764.1,0.0900359055234117,0.0825248153780277,0.218664992551861,0.136140177173834,6376,4003.475,6579.05,low,FALSE,FALSE,1,99.2797670439671,0.974208973855212,
AC008764.4,0.0735835179061623,0.0655876448613002,0.182524651382695,0.116937006521394,6916.5,4443.325,7146.625,low,FALSE,FALSE,1,99.2785127194868,0.953690512470865,
AC008770.2,0.106951401158642,0.0990482253143235,0.258051191974,0.159002966659677,5908,3446.425,6078.525,low,FALSE,FALSE,1,99.5018665317804,0.988089177168471,
AC008878.2,0.345048044177389,0.318924596378817,0.398746035172383,0.0798214387935655,2143,1530.175,2347.1,medium,FALSE,FALSE,1,,0.954761614663801,
AC009163.5,0.354012783354291,0.331733304231417,0.410843669311778,0.0791103650803605,2054.5,1472.4,2233.525,medium,FALSE,FALSE,1,,0.991735631480265,
AC009690.1,0.0292734145345744,0.0101650187148149,0.0746778692154483,0.0645128505006334,8749,6875.55,9794.05,low,FALSE,FALSE,1,99.7730792189358,0.95070424330381,0.75
AC010326.2,0.25561840264292,0.234111321211928,0.310325773047547,0.0762144518356191,3508,2565.6,3787.05,low,FALSE,FALSE,1,,0.938362561866137,
AC010422.5,0.174160834499441,0.154118353274483,0.229819481083422,0.0757011278089393,4574,3870.1,4770.675,low,FALSE,FALSE,1,,0.960807071841198,
AC010422.6,0.345782668833208,0.319534958208395,0.390705237320358,0.0711702791119627,2141,1702.75,2338,medium,FALSE,FALSE,1,,0.955681179179449,
AC010531.1,0.239446725760194,0.216161838907845,0.288028750824295,0.0718669119164502,3765.5,2968.85,3979.525,low,FALSE,FALSE,1,,0.950394338872784,
AC010547.4,0.0575180445978632,0.0499000475288831,0.142684540783875,0.0927844932549915,7432.5,4896.75,7683.05,low,FALSE,FALSE,1,99.2600900163786,0.82394338868255,
AC011005.1,0.00664022955881255,0.000206381041231399,0.0268766281610902,0.0266702471198588,9907,8912.825,10078.525,low,FALSE,FALSE,1,99.4125530289205,0.676639353986169,
AC011448.1,0.00538553373231881,0.000206893382296892,0.0236020102346239,0.023395116852327,9942.5,9077.025,10078,low,FALSE,FALSE,1,99.733872709315,0.993957998845618,
AC011498.4,0.114431681351937,0.100722177102339,0.287457746376187,0.186735569273848,5666,3051.9,6037.525,low,FALSE,FALSE,1,96.0732512121672,0.9697876316513,0.25
AC012184.2,0.207725559802602,0.186656392427044,0.270328616799139,0.0836722243720954,4083,3414.075,4325.525,low,FALSE,FALSE,1,,0.999148875307353,
AC012254.2,0.345606554781143,0.320832755551187,0.405226232182471,0.084393476631284,2159,1542.525,2334,medium,FALSE,FALSE,1,,0.958822872679413,
AC012309.1,0.0578933145149246,0.0506275911966402,0.148594021356098,0.0979664301594583,7434.5,4837.7,7661,low,FALSE,FALSE,1,99.149039221553,0.95592132029741,
AC012651.1,0.0211733328408687,0.00625707465583294,0.0598128329597081,0.0535557583038751,9264,7291.825,9920,low,FALSE,FALSE,1,99.319725171081,0.928742986602708,0.5
AC013470.2,0.235925895662007,0.097989574129547,0.336253112115029,0.238263537985482,3796.5,2216.925,6142.525,low,FALSE,FALSE,1,84.7314629003484,0.951232391771398,
AC013489.1,0.059006782003186,0.0516997955875275,0.149579009281861,0.0978792136943333,7382.5,4797.9,7625.525,low,FALSE,FALSE,1,99.2699478492389,0.973338673025907,
AC025165.3,0.351946072939784,0.326912659304744,0.411724817199257,0.0848121578945125,2082.5,1445.925,2258,medium,FALSE,FALSE,1,,0.981787242157065,
AC026464.3,0.358040916470116,0.332475380087788,0.410438644317502,0.0779632642297139,2030,1456.475,2210.525,medium,FALSE,FALSE,1,,0.995929279847143,
AC026464.6,0.200800778401938,0.179373204029806,0.254350879940291,0.0749776759104848,4169,3513.125,4459,low,FALSE,FALSE,1,,0.954605046780017,
AC026786.1,0.241125951071927,0.218493946180091,0.290914806954597,0.0724208607745058,3734,2870.95,3948.525,low,FALSE,FALSE,1,,0.932397914529746,
AC027796.3,0.098214742569392,0.0906042082937526,0.235619633475455,0.145015425181703,6143,3771.425,6297.575,low,FALSE,FALSE,1,99.4447679023562,0.958707208041622,
AC034102.2,0.214659142913783,0.192398521763247,0.26995600977871,0.0775574880154631,4022.5,3275.65,4237,low,FALSE,FALSE,1,,0.993109606941793,
AC040162.1,0.11011358550304,0.0930055191109395,0.264425868792135,0.171420349681196,5774,3398.9,6247.05,low,FALSE,FALSE,1,98.2502609713245,0.926817072536906,1
AC048338.1,0.251446991059333,0.228170333107498,0.302483884675008,0.07431355156751,3592.5,2732.075,3829.1,low,FALSE,FALSE,1,,0.962728322573544,
AC067968.1,0.291185277499586,0.267012542845967,0.345142935611668,0.0781303927657004,2899,2172.85,3231.625,low,FALSE,FALSE,1,,0.993407639144713,
AC068896.1,0.0968658195963505,0.0841614448600257,0.240699714962111,0.156538270102085,6161,3741.125,6533.05,low,FALSE,FALSE,1,99.4192876240338,0.942427371485263,0.25
AC069257.3,0.346641758171412,0.321233451772927,0.403310312167186,0.0820768603942589,2140,1557.325,2345.575,medium,FALSE,FALSE,1,,0.954777250356505,
AC069368.1,0.0609934959894763,0.0537510731729656,0.154298137832727,0.100547064659762,7330,4768.3,7548.1,low,FALSE,FALSE,1,98.9324952552836,0.985171769652731,
AC073508.2,0.289156954730541,0.267106040327692,0.343937186495684,0.0768311461679921,2945.5,2176.8,3244.525,low,FALSE,FALSE,1,,0.966319412237133,
AC073896.1,0.204454581947006,0.182528998739787,0.256247392347029,0.0737183936072426,4122.5,3537.75,4403.525,low,FALSE,FALSE,1,,0.871189761497,
AC079594.1,0.0679675146891197,0.0590651058405998,0.177216926484142,0.118151820643543,7097.5,4555,7349.525,low,FALSE,FALSE,1,95.937361282262,0.966363685900261,
AC090004.1,0.0712855261009757,0.0564038336337541,0.176397678548515,0.119993844914761,7008.5,4510.65,7486.725,low,FALSE,FALSE,1,99.8040479778204,0.956238778729452,0.5
AC090360.1,0.0208226389913966,0.00545307185851326,0.0592657592634263,0.053812687404913,9270,7345.225,9935.725,low,FALSE,FALSE,1,99.1699317086392,0.917209326282193,0.5
AC092647.5,0.0537815873264038,0.047292273530125,0.135966888571111,0.0886746150409859,7570.5,5005.025,7791.525,low,FALSE,FALSE,1,99.0695832283747,0.999470744447695,
AC092835.1,0.0667137228138436,0.0208404637988907,0.11141528248471,0.0905748186858191,7130.5,5795.9,9292.375,low,FALSE,FALSE,1,0,0.947645800070319,0.5
AC093668.1,0.200208280916622,0.177768324724295,0.253476305270967,0.0757079805466724,4171,3528.225,4471.525,low,FALSE,FALSE,1,,0.789137598686739,
AC096887.1,0.115339923894162,0.101938178075705,0.287528008336704,0.185589830260999,5631.5,3021.7,5975.1,low,FALSE,FALSE,1,99.4687783739796,0.998278179867733,0.25
AC099850.2,0.345019499403799,0.319649636337995,0.39483503570558,0.0751853993675854,2173,1622.6,2341.525,medium,FALSE,FALSE,1,,0.953847598970008,
AC104389.5,0.0717361279295556,0.0636740748621788,0.178125730884194,0.114451656022015,6978.5,4480.8,7213.625,low,FALSE,FALSE,1,95.6973224689892,0.973835225589372,
AC105052.1,0.0671771372974695,0.0577313326761358,0.177169016366355,0.119437683690219,7122.5,4534.8,7403.575,low,FALSE,FALSE,1,94.8512512472405,0.878360664041508,
AC109583.1,0.0985985053094353,0.0884899874265483,0.241684416318724,0.153194428892176,6153.5,3716.05,6366,low,FALSE,FALSE,1,96.4771902901893,0.996286837912397,
AC110275.1,0.189890315236707,0.169706229989069,0.245100689921191,0.0753944599321222,4306.5,3670.5,4597.525,low,FALSE,FALSE,1,,0.997518237086015,
AC113554.1,0.107884209378255,0.0996109729648732,0.26630248853478,0.166691515569906,5875,3391.9,6053.675,low,FALSE,FALSE,1,99.3546348599718,0.995475795158884,
AC114490.2,0.0603165447786035,0.0525148599220471,0.152347910638341,0.0998330507162934,7335.5,4801.95,7596.525,low,FALSE,FALSE,1,95.9914272309452,0.984315555867015,
AC119396.1,0.298913858480927,0.118967203913389,0.338648734513882,0.219681530600493,2693,2345.475,5455.1,low,FALSE,FALSE,1,86.6014334039402,0.959702338737788,1
AC129492.3,0.273451345785576,0.247767816040753,0.330063301852912,0.0822954858121588,3211.5,2327.85,3551.575,low,FALSE,FALSE,1,,0.813256685332375,
AC138696.1,0.189566957122829,0.171056438280422,0.248636000316534,0.0775795620361124,4339.5,3569.475,4587,low,FALSE,FALSE,1,,0.983586824040182,
AC138969.1,0.0215140430406079,0.00622176049162369,0.0578034766479719,0.0515817161563482,9242,7407.275,9914.525,low,FALSE,FALSE,1,99.5960212253678,0.951882387514933,0.5
AC233723.1,0.012248373438565,0.000415130821310695,0.0536037929598664,0.0531886621385557,9699.5,7544.25,10073,low,FALSE,FALSE,1,76.3252404779475,0.801663619862003,
AC244197.3,0.0207918731661222,0.00640462361772317,0.0618907156083008,0.0554860919905776,9280,7312.025,9917.2,low,FALSE,FALSE,1,99.6758080389698,0.990764977885354,0.5
ACAA1,0.134367125682051,0.114217182026822,0.328505300594322,0.2142881185675,5021,2383,5600.575,low,FALSE,FALSE,1,94.7617918972726,0.99351307917462,0.75
ACAA2,0.398025167232885,0.168870082576031,0.464127546062331,0.295257463486299,1538,802.8,4619.05,low,FALSE,FALSE,1,88.4405568916913,0.991656520774784,0.5
ACACB,0.0725166080674958,0.0538487604788092,0.181067933732887,0.127219173254077,6965,4483.375,7572.525,low,FALSE,FALSE,1,95.3506208168451,0.929523052342113,0.75
ACAD10,0.184002053420119,0.163638502244353,0.445979398135726,0.282340895891373,4427.5,1001.85,4676.575,low,FALSE,FALSE,1,93.2725396602663,0.937471171692387,0.5
ACAD11,0.0220489500413706,0.00616204755691952,0.0576452801244381,0.0514832325675186,9213.5,7420.975,9918,low,FALSE,FALSE,1,99.7258770691692,0.954577624992347,0.5
ACAD8,0.111840498531324,0.0433582534570609,0.182694903677342,0.139336650220281,5750,4411.925,7976.1,low,FALSE,FALSE,1,79.6324760520882,0.968204513043323,0.75
ACAD9,0.0537432250286476,0.0277676898173257,0.125616659546472,0.0978489697291466,7575.5,5251.275,8849.8,low,FALSE,FALSE,1,90.3806538387148,0.966376830776355,0.5
ACADL,0.717058372698076,0.65584276121687,0.764669936439459,0.108827175222589,33,18,102.625,stable_high,FALSE,FALSE,1,43.2334034882647,0.967961934987283,1
ACADM,0.434306555301128,0.178910242414777,0.641217935341225,0.462307692926448,1052.5,176.3,4449.675,high_uncertain,FALSE,FALSE,1,82.1832619034247,0.969881404899336,0.75
ACADS,0.194726639023167,0.17517175850321,0.473946674415489,0.298774915912279,4240.5,724.375,4546.05,low,FALSE,FALSE,1,92.4721012322833,0.984754602976347,0.75
ACADSB,0.184661383551921,0.165941439685105,0.446855605082815,0.28091416539771,4413,989.6,4655.15,low,FALSE,FALSE,1,94.8140259586521,0.969833963635506,0.5
ACADVL,0.423195873152767,0.17494790507478,0.482250063223379,0.307302158148598,1205.5,693.475,4538.05,low,FALSE,FALSE,1,87.3660879649126,0.996075547865771,0.75
ACAP1,0.332737174526382,0.13793232489222,0.470099359981487,0.332167035089267,2261,833.35,4970,low,FALSE,FALSE,1,86.756054845632,0.977867299064453,0.75
ACAP3,0.120574044968601,0.0559994546728523,0.189955543632587,0.133956088959735,5447,4338.95,7497.325,low,FALSE,FALSE,1,74.3777202071826,0.971878617718222,0.75
ACAT1,0.246961612931805,0.22638957381031,0.590564384821252,0.364174811010942,3653,325.95,3876.525,high_uncertain,FALSE,FALSE,1,95.4172891118206,0.980775846287121,0.5
ACBD3,0.406126480858313,0.354877060966829,0.460741578511609,0.105864517544781,1462.5,819.325,2021.875,medium,FALSE,FALSE,1,0.0126128236545696,0.989469748768032,0.5
ACBD4,0.262301257838914,0.107200234860847,0.315753184208401,0.208552949347555,3391.5,2527.225,5858.575,low,FALSE,FALSE,1,86.1249168255299,0.95857046189747,0.5
ACCS,0.391665626551148,0.325109666847114,0.44029194950895,0.115182282661836,1646,1063,2293.875,medium,FALSE,FALSE,1,51.3102588648945,0.93618963470965,0.5
ACE,0.131271160008076,0.113413299671097,0.319251454764903,0.205838155093806,5126.5,2442.85,5677.725,low,FALSE,FALSE,1,98.4461623348515,0.996349553460568,0.75
ACE2,0.116685180411153,0.103270095645956,0.289789775529072,0.186519679883116,5594.5,2939.375,5978.1,low,FALSE,FALSE,1,97.8431429225346,0.997962751309283,0.25
ACIN1,0.0681809214704005,0.0228119798674958,0.116626921169746,0.0938149413022505,7123,5605.4,9142.4,low,FALSE,FALSE,1,47.0833072599136,0.953338724998619,0.5
ACKR1,0.393292136619235,0.283857748940995,0.476481484076515,0.192623735135519,1555,704,2964.4,low,FALSE,FALSE,1,70.0065485917114,0.982346539311756,1
ACKR4,0.0852651346338466,0.0639656484223286,0.205207694004537,0.141242045582208,6538.5,4101.85,7227.15,low,FALSE,FALSE,1,93.3543865613844,0.990371977537959,0.75
ACLY,0.0157299279423135,0.00205617793880423,0.0562313905856339,0.0541752126468297,9547.5,7477.525,10037.525,low,FALSE,FALSE,1,95.0077975366496,0.953912826002316,0.25
ACMSD,0.0306505355462456,0.011462315093997,0.0839668070679697,0.0725044919739727,8652.5,6544,9717,low,FALSE,FALSE,1,94.683015495059,0.919367206048294,0.75
